"q_game_clock","game_id","join_clock","ball_id","ball_team_id","ball_x_loc","ball_y_loc","p1_id","p1_team_id","p1_x_loc","p1_y_loc","p2_id","p2_team_id","p2_x_loc","p2_y_loc","p3_id","p3_team_id","p3_x_loc","p3_y_loc","p4_id","p4_team_id","p4_x_loc","p4_y_loc","p5_id","p5_team_id","p5_x_loc","p5_y_loc","p6_id","p6_team_id","p6_x_loc","p6_y_loc","p7_id","p7_team_id","p7_x_loc","p7_y_loc","p8_id","p8_team_id","p8_x_loc","p8_y_loc","p9_id","p9_team_id","p9_x_loc","p9_y_loc","p10_id","p10_team_id","p10_x_loc","p10_y_loc","event_id","shot_distance","action_type","eventtime","event_type","game_date","grid_type","htm","loc_x","loc_y","minutes_remaining","period","shooter_id","player_name","quarter","seconds_remaining","shot_attempted_flag","shot_made_flag","shot_time","shot_type","shot_zone_area","shot_zone_basic","shot_zone_range","shot_team_id","team_name","vtm","q_event_clock","name"
4031.86,"0021500101",215001014031,-1,-1,29.26163,28.97936,2594,1610612737,2.194,30.80152,200794,1610612737,11.83784,47.12011,201143,1610612737,8.52454,17.62974,201952,1610612737,24.86287,15.67308,203471,1610612737,29.62691,29.06054,2419,1610612750,4.21563,27.76729,201937,1610612750,21.42747,20.65335,202357,1610612750,24.69195,30.26505,203952,1610612750,13.88707,38.15178,1626157,1610612750,9.10859,19.19921,499,24,"Pullup Jump shot",29,"Missed Shot",20151109,"Shot Chart Detail","ATL",-39.7936,245.1163,0,4,203471,"Dennis Schroder",4,29,1,0,31.86,"3PT Field Goal","Center(C)","Above the Break 3","24+ ft.",1610612737,"Atlanta Hawks","MIN",4029,"join_clock_2"
4039.19,"0021500101",215001014039,-1,-1,30.47123,25.33091,2594,1610612737,22.39484,46.41135,200794,1610612737,8.52538,2.19719,201143,1610612737,31.66438,25.07917,201952,1610612737,26.88914,13.39192,203471,1610612737,7.07864,46.44861,2419,1610612750,21.30063,44.50077,201937,1610612750,26.63505,14.98707,202357,1610612750,12.32504,12.97328,203952,1610612750,8.50658,33.59719,1626157,1610612750,23.44887,21.50307,497,25,"Jump Shot",36,"Missed Shot",20151109,"Shot Chart Detail","ATL",-39.7936,245.1163,0,4,201143,"Al Horford",4,36,1,0,31.86,"3PT Field Goal","Center(C)","Above the Break 3","24+ ft.",1610612737,"Atlanta Hawks","MIN",4036,"join_clock_3"
4056.05,"0021500101",215001014056,-1,-1,80.95535,45.83678,2594,1610612737,84.56105,17.31426,200794,1610612737,81.20445,41.05644,201143,1610612737,87.29063,28.81344,201952,1610612737,74.67859,27.49198,203145,1610612737,79.30574,17.05205,2419,1610612750,84.24742,6.99753,201937,1610612750,61.25278,25.17219,202357,1610612750,69.70857,6.09141,203952,1610612750,81.00473,45.36304,1626157,1610612750,86.54853,18.01283,479,21,"Pullup Jump shot",53,"Missed Shot",20151109,"Shot Chart Detail","ATL",202.2518,81.2763,0,4,203952,"Andrew Wiggins",4,53,1,0,56.13,"2PT Field Goal","Right Side(R)","Mid-Range","16-24 ft.",1610612750,"Minnesota Timberwolves","MIN",4053,"join_clock_3"
4083.06,"0021500101",215001014083,-1,-1,8.67686,17.10422,2594,1610612737,22.71665,41.08597,200794,1610612737,32.98398,35.21538,201143,1610612737,17.65261,16.28315,201952,1610612737,8.97786,16.2688,203145,1610612737,6.62695,42.85034,2419,1610612750,22.53031,38.72902,201937,1610612750,9.14936,17.86552,202357,1610612750,19.47732,29.18128,203952,1610612750,6.54269,24.7847,1626157,1610612750,13.12064,18.78147,474,5,"Driving Floating Jump Shot",82,"Missed Shot",20151109,"Shot Chart Detail","ATL",20.7835,55.5042,1,4,201952,"Jeff Teague",4,22,1,0,79.1,"2PT Field Goal","Center(C)","In The Paint (Non-RA)","Less Than 8 ft.",1610612737,"Atlanta Hawks","MIN",4082,"join_clock_1"
4090.76,"0021500101",215001014090,-1,-1,78.2071,17.21923,2594,1610612737,86.49311,16.16729,200794,1610612737,82.02491,35.18927,201143,1610612737,84.3569,21.81432,201952,1610612737,77.29592,17.17371,203145,1610612737,76.81872,19.60888,2419,1610612750,87.56946,5.08045,201937,1610612750,69.86522,6.07122,202357,1610612750,77.18385,49.13056,203952,1610612750,73.66671,21.37434,1626157,1610612750,84.44845,17.23869,469,16,"Pullup Jump shot",90,"Made Shot",20151109,"Shot Chart Detail","ATL",-42.2348,94.72,1,4,203952,"Andrew Wiggins",4,30,1,1,115.98,"2PT Field Goal","Center(C)","Mid-Range","16-24 ft.",1610612750,"Minnesota Timberwolves","MIN",4090,"join_clock_0"
4115.78,"0021500101",215001014115,-1,-1,12.64294,29.44734,2594,1610612737,6.63322,47.65122,200794,1610612737,26.05257,9.92524,201143,1610612737,17.93369,23.31077,201952,1610612737,12.145,29.66374,203145,1610612737,26.45212,44.23641,2419,1610612750,6.87208,43.1956,201937,1610612750,17.38525,27.47368,202357,1610612750,13.55197,18.12726,203952,1610612750,16.80689,35.27038,1626157,1610612750,11.70606,27.75603,466,7,"Driving Floating Jump Shot",114,"Missed Shot",20151109,"Shot Chart Detail","ATL",89.7733,170.7684,1,4,201952,"Jeff Teague",4,54,1,0,122.75,"2PT Field Goal","Center(C)","In The Paint (Non-RA)","Less Than 8 ft.",1610612737,"Atlanta Hawks","MIN",4114,"join_clock_1"
4122.83,"0021500101",215001014122,-1,-1,72.30125,33.86623,2594,1610612737,87.56762,15.02324,200794,1610612737,80.72048,37.6771,201143,1610612737,87.10315,30.95003,201952,1610612737,77.65351,16.71278,203145,1610612737,76.0282,31.13781,2419,1610612750,89.13924,7.11672,201937,1610612750,73.2486,4.98866,202357,1610612750,77.83441,47.40471,203952,1610612750,72.43315,33.95879,1626157,1610612750,89.02303,36.89424,465,19,"Pullup Jump shot",120,"Made Shot",20151109,"Shot Chart Detail","ATL",89.7733,170.7684,2,4,203952,"Andrew Wiggins",4,0,1,1,122.75,"2PT Field Goal","Right Side Center(RC)","Mid-Range","16-24 ft.",1610612750,"Minnesota Timberwolves","MIN",4120,"join_clock_2"
4143.53,"0021500101",215001014143,-1,-1,7.56619,20.40729,2594,1610612737,19.43574,45.23447,200794,1610612737,10.6772,19.95018,201143,1610612737,7.84236,26.76285,201952,1610612737,8.78375,3.4485,203145,1610612737,28.00573,11.55502,2419,1610612750,13.51846,39.55494,201937,1610612750,8.66402,11.85761,202357,1610612750,11.14892,22.57413,203952,1610612750,18.12601,18.2726,1626157,1610612750,8.38531,25.70765,463,2,"Driving Layup Shot",141,"Missed Shot",20151109,"Shot Chart Detail","ATL",45.4572,93.5979,2,4,200794,"Paul Millsap",4,21,1,0,144,"2PT Field Goal","Center(C)","Restricted Area","Less Than 8 ft.",1610612737,"Atlanta Hawks","MIN",4141,"join_clock_2"
4159.81,"0021500101",215001014159,-1,-1,84.24934,38.03093,2594,1610612737,85.48624,32.77326,200794,1610612737,81.43882,20.99188,201143,1610612737,86.42035,27.76147,201952,1610612737,82.11666,15.02261,203145,1610612737,87.36977,24.5502,2419,1610612750,80.60862,44.49162,201937,1610612750,68.49264,12.94651,202357,1610612750,63.15121,15.94256,203952,1610612750,84.37574,25.91808,1626157,1610612750,88.38957,30.80995,457,19,"Jump Shot",157,"Missed Shot",20151109,"Shot Chart Detail","ATL",84.3862,172.7368,2,4,2419,"Tayshaun Prince",4,37,1,0,175.74,"2PT Field Goal","Right Side(R)","Mid-Range","16-24 ft.",1610612750,"Minnesota Timberwolves","MIN",4157,"join_clock_2"
4175.66,"0021500101",215001014175,-1,-1,22.59947,16.18518,2594,1610612737,20.67459,44.91486,200794,1610612737,3.76331,33.81874,201143,1610612737,14.84289,13.58707,201952,1610612737,36.70374,24.49464,203145,1610612737,22.78065,16.36408,2419,1610612750,18.67626,38.90682,201937,1610612750,22.60582,23.86795,202357,1610612750,4.50235,29.4567,203952,1610612750,17.8435,12.80335,1626157,1610612750,15.91799,19.93756,455,19,"Pullup Jump shot",173,"Missed Shot",20151109,"Shot Chart Detail","ATL",84.3862,172.7368,2,4,203145,"Kent Bazemore",4,53,1,0,175.74,"2PT Field Goal","Right Side Center(RC)","Mid-Range","16-24 ft.",1610612737,"Atlanta Hawks","MIN",4173,"join_clock_2"
4190.81,"0021500101",215001014190,-1,-1,86.76328,26.75805,2594,1610612737,86.3274,32.65651,200794,1610612737,86.28271,21.28471,201143,1610612737,86.88868,25.40345,201952,1610612737,77.02187,19.35913,203145,1610612737,84.50699,29.92796,2419,1610612750,83.76802,46.94799,201937,1610612750,72.70736,7.17602,202357,1610612750,67.26941,8.43967,203952,1610612750,87.41048,28.33252,1626157,1610612750,87.87822,20.22652,451,1,"Driving Layup Shot",190,"Made Shot",20151109,"Shot Chart Detail","ATL",34.8149,87.4162,3,4,203952,"Andrew Wiggins",4,10,1,1,207.63,"2PT Field Goal","Center(C)","Restricted Area","Less Than 8 ft.",1610612750,"Minnesota Timberwolves","MIN",4190,"join_clock_0"
4207.18,"0021500101",215001014207,-1,-1,7.87986,23.1176,2594,1610612737,24.91028,44.63517,200794,1610612737,9.85397,23.21961,201143,1610612737,6.49622,2.19496,201952,1610612737,30.23702,31.28398,203145,1610612737,6.38294,47.35632,2419,1610612750,22.82863,41.95802,201937,1610612750,25.24984,28.09435,202357,1610612750,11.26174,24.07919,203952,1610612750,7.76257,30.38634,1626157,1610612750,7.04653,18.16505,450,2,"Driving Layup Shot",205,"Made Shot",20151109,"Shot Chart Detail","ATL",34.8149,87.4162,3,4,200794,"Paul Millsap",4,25,1,1,207.63,"2PT Field Goal","Center(C)","Restricted Area","Less Than 8 ft.",1610612737,"Atlanta Hawks","MIN",4205,"join_clock_2"
4248.11,"0021500101",215001014248,-1,-1,69.65755,38.61481,2594,1610612737,88.01993,18.23699,200794,1610612737,84.15157,17.84669,201143,1610612737,83.95117,30.40297,201952,1610612737,77.41358,35.71686,203145,1610612737,72.53529,17.13319,2419,1610612750,85.97244,16.6479,201937,1610612750,68.51709,39.59322,202357,1610612750,77.39474,2.78452,203952,1610612750,63.80323,8.25191,1626157,1610612750,86.37769,32.53494,439,25,"Jump Shot",245,"Missed Shot",20151109,"Shot Chart Detail","ATL",134.7403,205.72,4,4,201937,"Ricky Rubio",4,5,1,0,247.78,"3PT Field Goal","Right Side Center(RC)","Above the Break 3","24+ ft.",1610612750,"Minnesota Timberwolves","MIN",4245,"join_clock_3"
4266.44,"0021500101",215001014266,-1,-1,7.0683,25.18551,2594,1610612737,5.51117,47.3279,200794,1610612737,7.27966,24.20374,201168,1610612737,5.26733,18.49747,201952,1610612737,25.20023,8.65869,203471,1610612737,26.06829,38.71601,2419,1610612750,7.35536,41.79946,201937,1610612750,11.56936,30.24998,202357,1610612750,11.8982,22.73719,203952,1610612750,13.75819,16.3999,1626157,1610612750,7.27966,24.20374,430,1,"Driving Layup Shot",265,"Made Shot",20151109,"Shot Chart Detail","ATL",12.1004,124.836,4,4,200794,"Paul Millsap",4,25,1,1,267.36,"2PT Field Goal","Center(C)","Restricted Area","Less Than 8 ft.",1610612737,"Atlanta Hawks","MIN",4265,"join_clock_1"
4304.44,"0021500101",215001014304,-1,-1,26.77019,34.57041,2594,1610612737,12.22558,2.6265,200794,1610612737,7.15737,20.73813,201168,1610612737,21.08926,32.863,201952,1610612737,32.29472,14.9733,203471,1610612737,27.89899,34.84988,2419,1610612750,13.84146,8.19469,201937,1610612750,20.91204,30.89198,202357,1610612750,15.05699,32.09924,203952,1610612750,25.76593,18.3804,1626157,1610612750,11.15419,26.03187,427,24,"Jump Shot",300,"Missed Shot",20151109,"Shot Chart Detail","ATL",-94.7271,227.7375,5,4,203471,"Dennis Schroder",4,0,1,0,304.28,"3PT Field Goal","Left Side Center(LC)","Above the Break 3","24+ ft.",1610612737,"Atlanta Hawks","MIN",4300,"join_clock_4"
4313.48,"0021500101",215001014313,-1,-1,88.22095,23.80743,2594,1610612737,85.68269,22.35395,200794,1610612737,79.21512,26.53129,201168,1610612737,86.51761,30.10048,201952,1610612737,77.93062,18.40702,203471,1610612737,83.87268,30.80753,2419,1610612750,86.21567,2.91745,201937,1610612750,63.85494,12.29248,202357,1610612750,60.27099,37.32148,203952,1610612750,83.87268,30.80753,1626157,1610612750,87.26963,21.75387,424,10,"Jump Shot",311,"Missed Shot",20151109,"Shot Chart Detail","ATL",-94.7271,227.7375,5,4,203952,"Andrew Wiggins",4,11,1,0,304.28,"2PT Field Goal","Right Side(R)","Mid-Range","8-16 ft.",1610612750,"Minnesota Timberwolves","MIN",4311,"join_clock_2"
4337.12,"0021500101",215001014337,-1,-1,6.53368,18.25785,2594,1610612737,8.01904,15.92037,200794,1610612737,8.05017,30.59925,201168,1610612737,10.30075,29.74586,201952,1610612737,22.26094,41.97568,203471,1610612737,32.35134,25.75743,2419,1610612750,6.98875,14.75523,201937,1610612750,8.05017,30.59925,202357,1610612750,3.74286,22.84908,203952,1610612750,18.90091,23.82107,1626157,1610612750,8.78879,19.16161,423,11,"Driving Floating Bank Jump Shot",335,"Made Shot",20151109,"Shot Chart Detail","ATL",145.2319,58.8218,5,4,2594,"Kyle Korver",4,35,1,1,337.88,"2PT Field Goal","Right Side(R)","Mid-Range","8-16 ft.",1610612737,"Atlanta Hawks","MIN",4335,"join_clock_2"
4375.8,"0021500101",215001014375,-1,-1,8.25119,25.21807,2594,1610612737,64.37005,26.81278,200794,1610612737,67.67953,22.97813,201168,1610612737,17.94929,20.58417,201952,1610612737,8.36015,25.33405,203471,1610612737,85.45158,13.52747,2755,1610612750,61.53485,16.64256,201937,1610612750,20.88867,30.12714,202357,1610612750,49.41487,27.04587,203952,1610612750,67.94725,13.29369,1626157,1610612750,14.08788,26.22082,416,0,"Running Layup Shot",373,"Made Shot",20151109,"Shot Chart Detail","ATL",-239.2272,134.6405,6,4,201952,"Jeff Teague",4,13,1,1,387.36,"2PT Field Goal","Center(C)","Restricted Area","Less Than 8 ft.",1610612737,"Atlanta Hawks","MIN",4373,"join_clock_2"
4401.69,"0021500101",215001014401,-1,-1,1.85442,24.91552,2594,1610612737,20.00662,2.41216,200794,1610612737,32.15621,15.22665,201143,1610612737,17.31914,36.27187,201952,1610612737,17.59515,22.98578,203471,1610612737,14.66248,8.54592,2755,1610612750,14.0717,5.77157,201937,1610612750,11.61789,24.11835,202357,1610612750,5.57698,23.64076,203952,1610612750,6.68036,20.29923,1626157,1610612750,7.45481,27.31196,410,14,"Driving Floating Jump Shot",401,"Made Shot",20151109,"Shot Chart Detail","ATL",-2.4805,155.3291,6,4,201952,"Jeff Teague",4,41,1,1,403.8,"2PT Field Goal","Center(C)","Mid-Range","8-16 ft.",1610612737,"Atlanta Hawks","MIN",4401,"join_clock_0"
4430.49,"0021500101",215001014430,-1,-1,13.1383,28.513,2594,1610612737,24.37052,27.45675,200794,1610612737,8.85593,24.1107,201143,1610612737,28.54082,35.31409,201952,1610612737,17.27705,44.7398,203471,1610612737,36.30404,13.8088,2755,1610612750,16.91336,23.51052,201937,1610612750,11.01371,35.80964,202357,1610612750,10.78872,23.97879,203476,1610612750,15.91981,28.37901,203952,1610612750,17.50481,19.34344,407,24,"Jump Shot",429,"Made Shot",20151109,"Shot Chart Detail","ATL",-99.3367,232.3662,7,4,201143,"Al Horford",4,9,1,1,431.46,"3PT Field Goal","Left Side Center(LC)","Above the Break 3","24+ ft.",1610612737,"Atlanta Hawks","MIN",4429,"join_clock_1"
4460.96,"0021500101",215001014460,-1,-1,4.78221,22.20421,2594,1610612737,22.99666,44.34968,201143,1610612737,5.13443,20.4084,201168,1610612737,3.88947,30.19345,203145,1610612737,8.91829,29.2708,203471,1610612737,31.3006,39.40322,1889,1610612750,56.18779,22.88012,2755,1610612750,13.62808,33.17016,202357,1610612750,16.34294,23.55339,203476,1610612750,9.63436,23.72736,203952,1610612750,31.81155,23.88193,396,0,"Cutting Dunk Shot",459,"Made Shot",20151109,"Shot Chart Detail","ATL",-12.4186,14.1068,7,4,201143,"Al Horford",4,39,1,1,467.87,"2PT Field Goal","Center(C)","Restricted Area","Less Than 8 ft.",1610612737,"Atlanta Hawks","MIN",4459,"join_clock_1"
4493.27,"0021500101",215001014493,-1,-1,71.00404,6.53645,2594,1610612737,64.07023,27.25846,201143,1610612737,74.31721,12.73565,201168,1610612737,70.4041,19.77079,203145,1610612737,83.87604,23.44181,203471,1610612737,80.35516,10.35449,1889,1610612750,75.79622,2.03011,2755,1610612750,67.07782,19.02044,202357,1610612750,70.05681,6.13448,203476,1610612750,75.86675,31.43942,203952,1610612750,86.71972,16.66714,392,24,"Jump Shot",491,"Made Shot",20151109,"Shot Chart Detail","ATL",-184.6355,182.4596,8,4,202357,"Nemanja Bjelica",4,11,1,1,493.27,"3PT Field Goal","Left Side Center(LC)","Above the Break 3","24+ ft.",1610612750,"Minnesota Timberwolves","MIN",4491,"join_clock_2"
4520.97,"0021500101",215001014520,-1,-1,4.96557,23.90457,2594,1610612737,34.63159,14.62628,201143,1610612737,26.72017,29.61066,201168,1610612737,12.23221,34.50667,203145,1610612737,3.28513,22.39045,203471,1610612737,17.99252,4.16057,1889,1610612750,8.67762,15.23713,2755,1610612750,26.85131,14.92173,202357,1610612750,6.48238,31.62096,203476,1610612750,9.89804,26.01712,203952,1610612750,5.67596,24.46785,390,1,"Cutting Layup Shot",518,"Made Shot",20151109,"Shot Chart Detail","ATL",-17.5367,-13.4906,8,4,203145,"Kent Bazemore",4,38,1,1,521.49,"2PT Field Goal","Center(C)","Restricted Area","Less Than 8 ft.",1610612737,"Atlanta Hawks","MIN",4518,"join_clock_2"
4552.88,"0021500101",215001014552,-1,-1,27.63809,34.67311,201143,1610612737,30.03493,20.92354,200757,1610612737,7.1965,2.87466,201168,1610612737,9.83999,33.84355,203145,1610612737,28.03559,35.07861,203471,1610612737,24.98208,7.87473,1889,1610612750,22.29782,34.38592,2755,1610612750,18.6541,13.32542,202357,1610612750,6.35155,14.117,203476,1610612750,17.97016,23.57613,203952,1610612750,9.06447,32.28169,378,24,"Pullup Jump shot",551,"Missed Shot",20151109,"Shot Chart Detail","ATL",-96.3163,227.2266,9,4,203145,"Kent Bazemore",4,11,1,0,552.67,"3PT Field Goal","Center(C)","Above the Break 3","24+ ft.",1610612737,"Atlanta Hawks","MIN",4551,"join_clock_1"
4572.11,"0021500101",215001014572,-1,-1,88.22874,24.7627,201143,1610612737,84.69155,23.68457,200757,1610612737,70.87148,26.03596,201168,1610612737,86.12098,27.44763,203145,1610612737,85.90164,32.58513,203471,1610612737,88.60508,20.21762,1889,1610612750,87.57501,2.05281,2755,1610612750,88.55769,29.25227,202357,1610612750,62.05321,38.48792,203476,1610612750,88.34533,21.18061,203952,1610612750,87.18693,46.46311,376,1,"Driving Layup Shot",569,"Missed Shot",20151109,"Shot Chart Detail","ATL",-10.53,120.3751,9,4,2755,"Kevin Martin",4,29,1,0,573.29,"2PT Field Goal","Center(C)","Restricted Area","Less Than 8 ft.",1610612750,"Minnesota Timberwolves","MIN",4569,"join_clock_3"
4596.14,"0021500101",215001014596,-1,-1,62.76048,18.86669,201143,1610612737,68.63114,24.5068,200757,1610612737,87.72108,40.62068,201168,1610612737,84.73019,27.91019,203145,1610612737,76.04512,12.8362,203471,1610612737,78.63627,38.01274,1889,1610612750,74.89496,42.11461,2755,1610612750,85.61203,46.7606,202357,1610612750,62.41761,19.01239,203476,1610612750,84.54346,32.38348,203952,1610612750,83.37518,1.76615,374,24,"Jump Shot",594,"Made Shot",20151109,"Shot Chart Detail","ATL",-41.2706,224.208,9,4,202357,"Nemanja Bjelica",4,54,1,1,614.24,"3PT Field Goal","Center(C)","Above the Break 3","24+ ft.",1610612750,"Minnesota Timberwolves","MIN",4594,"join_clock_2"
4614.47,"0021500101",215001014614,-1,-1,29.72067,29.38401,201143,1610612737,25.78516,23.22848,200757,1610612737,7.44632,47.49959,201168,1610612737,1.15,29.37859,203145,1610612737,20.87646,6.34512,203471,1610612737,29.88889,29.26433,1889,1610612750,23.24851,26.10988,2755,1610612750,8.16336,39.94842,202357,1610612750,3.33318,27.36378,203476,1610612750,19.12779,24.86478,203952,1610612750,16.91327,14.48338,373,23,"Pullup Jump shot",612,"Made Shot",20151109,"Shot Chart Detail","ATL",-41.2706,224.208,10,4,203471,"Dennis Schroder",4,12,1,1,614.24,"3PT Field Goal","Center(C)","Above the Break 3","24+ ft.",1610612737,"Atlanta Hawks","MIN",4612,"join_clock_2"
4632.08,"0021500101",215001014632,-1,-1,75.14049,10.69742,201143,1610612737,78.13756,17.57192,200757,1610612737,79.88702,9.18711,201168,1610612737,87.19021,29.69527,203145,1610612737,72.53488,12.69296,203471,1610612737,78.67269,29.59815,1889,1610612750,77.81573,30.99631,2755,1610612750,80.45178,1.78715,202357,1610612750,71.61025,14.92716,203476,1610612750,82.83888,36.2555,203952,1610612750,74.98809,10.97051,370,20,"Pullup Jump shot",630,"Missed Shot",20151109,"Shot Chart Detail","ATL",-138.9198,136.2397,10,4,203952,"Andrew Wiggins",4,30,1,0,632.2,"2PT Field Goal","Left Side Center(LC)","Mid-Range","16-24 ft.",1610612750,"Minnesota Timberwolves","MIN",4630,"join_clock_2"
4650.62,"0021500101",215001014650,-1,-1,26.38267,14.97469,201143,1610612737,27.66339,14.99693,200757,1610612737,3.75522,24.24194,201168,1610612737,3.51268,15.36843,203145,1610612737,9.0303,28.97673,203471,1610612737,26.90354,39.71172,1889,1610612750,16.2026,22.2363,2755,1610612750,19.45475,33.34219,202357,1610612750,7.18772,29.54535,203476,1610612750,4.34996,18.32885,203498,1610612750,4.50401,24.08952,359,24,"Jump Shot",649,"Missed Shot",20151109,"Shot Chart Detail","ATL",100.3868,228.7909,10,4,203145,"Kent Bazemore",4,49,1,0,650.91,"3PT Field Goal","Right Side Center(RC)","Above the Break 3","24+ ft.",1610612737,"Atlanta Hawks","MIN",4649,"join_clock_1"
4688.44,"0021500101",215001014688,-1,-1,7.51089,3.48786,201143,1610612737,11.8739,35.4415,200757,1610612737,7.04799,2.83997,201168,1610612737,9.20594,13.88839,203145,1610612737,33.60168,42.23066,203471,1610612737,28.71268,13.8885,1889,1610612750,19.34125,16.8954,2755,1610612750,23.75937,34.80025,202357,1610612750,10.13623,33.00419,203476,1610612750,8.6612,16.34087,203498,1610612750,10.30213,11.95544,356,23,"Jump Shot",685,"Missed Shot",20151109,"Shot Chart Detail","ATL",221.3763,24.1008,11,4,200757,"Thabo Sefolosha",4,25,1,0,688.32,"3PT Field Goal","Right Side(R)","Right Corner 3","24+ ft.",1610612737,"Atlanta Hawks","MIN",4685,"join_clock_3"
4700.89,"0021500101",215001014700,-1,-1,68.12609,9.56902,201143,1610612737,77.71398,13.04069,200757,1610612737,68.05376,13.02556,201168,1610612737,82.62914,19.33768,203145,1610612737,83.77113,37.56661,203471,1610612737,66.75813,28.71935,1889,1610612750,60.42271,36.34318,2755,1610612750,66.27592,9.71892,202357,1610612750,77.53717,4.68637,203476,1610612750,81.69378,17.6457,203498,1610612750,87.41339,47.18349,353,24,"Jump Shot",698,"Missed Shot",20151109,"Shot Chart Detail","ATL",-149.7576,209.714,11,4,2755,"Kevin Martin",4,38,1,0,700.97,"3PT Field Goal","Left Side Center(LC)","Above the Break 3","24+ ft.",1610612750,"Minnesota Timberwolves","MIN",4698,"join_clock_2"
4712.49,"0021500101",215001014712,-1,-1,15.56233,10.11765,201143,1610612737,25.6212,26.41344,200757,1610612737,32.20548,35.18041,201168,1610612737,22.50559,16.44734,203145,1610612737,5.74385,46.28145,203471,1610612737,15.58985,10.02573,1889,1610612750,22.48946,18.39572,2755,1610612750,7.17696,36.46908,202357,1610612750,17.14215,27.84511,203476,1610612750,12.85075,14.4616,203498,1610612750,24.53179,29.71506,351,18,"Pullup Jump shot",710,"Missed Shot",20151109,"Shot Chart Detail","ATL",142.6026,107.4596,11,4,203471,"Dennis Schroder",4,50,1,0,712.57,"2PT Field Goal","Right Side Center(RC)","Mid-Range","16-24 ft.",1610612737,"Atlanta Hawks","MIN",4710,"join_clock_2"
1010.68,"0021500092",215000921010,-1,-1,10.08279,27.86544,2406,1610612758,32.21477,18.66551,200765,1610612758,38.10818,24.55255,201158,1610612758,57.48803,14.18424,201956,1610612758,7.08191,24.56726,1626161,1610612758,58.02266,33.80016,2738,1610612744,10.11917,29.54531,2733,1610612744,4.80904,18.39921,201574,1610612744,72.5967,31.0009,201939,1610612744,69.00135,15.72764,203084,1610612744,23.62142,23.34406,131,0,"Dunk Shot",9,"Made Shot",20151107,"Shot Chart Detail","SAC",167.3828,165.5006,0,1,2738,"Andre Iguodala",1,9,1,1,1.88,"2PT Field Goal","Center(C)","Restricted Area","Less Than 8 ft.",1610612744,"Golden State Warriors","GSW",1009,"join_clock_1"
1045.8,"0021500092",215000921045,-1,-1,88.09627,26.81048,2406,1610612758,85.92107,25.6192,200765,1610612758,87.20144,23.03689,201158,1610612758,65.49038,8.41555,201956,1610612758,87.84496,1.38582,1626161,1610612758,88.33799,28.42484,2738,1610612744,89.91758,20.898,2733,1610612744,76.6334,12.99468,201574,1610612744,88.38493,28.35959,201939,1610612744,81.18699,24.68274,203110,1610612744,87.97878,18.40304,126,0,"Alley Oop Dunk Shot",45,"Made Shot",20151107,"Shot Chart Detail","SAC",-99.9542,244.5749,0,1,1626161,"Willie Cauley-Stein",1,45,1,1,36.2,"2PT Field Goal","Center(C)","Restricted Area","Less Than 8 ft.",1610612758,"Sacramento Kings","GSW",1045,"join_clock_0"
1056.88,"0021500092",215000921056,-1,-1,12.17123,45.77778,2406,1610612758,20.37311,15.2846,200765,1610612758,10.42679,40.93625,201158,1610612758,21.63758,36.56072,201956,1610612758,23.77624,27.87321,1626161,1610612758,9.80556,29.77775,2738,1610612744,25.53537,38.17332,2733,1610612744,21.74969,8.74211,201574,1610612744,14.98409,18.84606,201939,1610612744,12.03812,46.19178,203110,1610612744,32.19767,28.02868,124,24,"Jump Shot",53,"Missed Shot",20151107,"Shot Chart Detail","SAC",-210.1877,70.4882,0,1,201939,"Stephen Curry",1,53,1,0,56.64,"3PT Field Goal","Left Side(L)","Left Corner 3","24+ ft.",1610612744,"Golden State Warriors","GSW",1053,"join_clock_3"
1069.4,"0021500092",215000921069,-1,-1,72.39222,15.85225,2406,1610612758,72.17807,16.71198,200765,1610612758,78.87705,1.83585,201158,1610612758,89.50688,28.44635,201956,1610612758,64.28381,37.22168,1626161,1610612758,88.77462,34.87403,2738,1610612744,86.44618,23.57677,2733,1610612744,75.46951,17.43845,201574,1610612744,86.20089,31.37095,201939,1610612744,80.3432,10.23117,203110,1610612744,73.33865,30.72693,122,19,"Jump Shot",65,"Missed Shot",20151107,"Shot Chart Detail","SAC",-210.1877,70.4882,1,1,2406,"Caron Butler",1,5,1,0,56.64,"2PT Field Goal","Left Side Center(LC)","Mid-Range","16-24 ft.",1610612758,"Sacramento Kings","GSW",1065,"join_clock_4"
1084.08,"0021500092",215000921084,-1,-1,10.70129,27.43544,2406,1610612758,27.61107,32.55053,200765,1610612758,40.67227,20.25994,201158,1610612758,15.54443,17.80652,201956,1610612758,18.02667,25.76461,1626161,1610612758,75.9916,33.48174,2738,1610612744,19.10469,20.07422,2733,1610612744,11.69167,27.52144,201574,1610612744,75.22522,30.08935,201939,1610612744,71.0606,19.65018,203110,1610612744,32.38762,22.5835,120,0,"Dunk Shot",82,"Made Shot",20151107,"Shot Chart Detail","SAC",-210.1877,70.4882,1,1,2733,"Shaun Livingston",1,22,1,1,56.64,"2PT Field Goal","Center(C)","Restricted Area","Less Than 8 ft.",1610612744,"Golden State Warriors","GSW",1082,"join_clock_2"
